generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
13FAA054.wav,13,2,13b03Ac.wav,A,fear,1.880937,5.18925,3.308312
13FAA054.wav,13,3,13b09Ab.wav,A,fear,5.18925,7.901,2.71175
13EFWL055.wav,13,1,13a01Ec.wav,E,disgust,0.0,2.327688,2.327688
13EFWL055.wav,13,2,13a01Fd.wav,F,happiness,2.327688,4.208625,1.880937
13EFWL055.wav,13,3,13a05Wc.wav,W,anger,4.208625,7.598562,3.389937
13EFWL055.wav,13,4,13b09La.wav,L,boredom,7.598562,10.18875,2.590187
13NTN056.wav,13,1,13a01Nb.wav,N,neutral,0.0,1.515625,1.515625
13NTN056.wav,13,2,13a07Tc.wav,T,sadness,1.515625,3.857312,2.341687
13NTN056.wav,13,3,13b09Na.wav,N,neutral,3.857312,6.530188,2.672875
13TFLA057.wav,13,1,13a04Ta.wav,T,sadness,0.0,2.8525,2.8525
13TFLA057.wav,13,2,13a07Fd.wav,F,happiness,2.8525,4.864937,2.012437
13TFLA057.wav,13,3,13b03Lb.wav,L,boredom,4.864937,8.75025,3.885312
13TFLA057.wav,13,4,13b09Ab.wav,A,fear,8.75025,11.462,2.71175
13EAW058.wav,13,1,13a01Ec.wav,E,disgust,0.0,2.327688,2.327688
13EAW058.wav,13,2,13a05Aa.wav,A,fear,2.327688,5.119188,2.7915
13EAW058.wav,13,3,13b03Wc.wav,W,anger,5.119188,8.731063,3.611875
13EETT059.wav,13,1,13a01Ea.wav,E,disgust,0.0,1.826875,1.826875
13EETT059.wav,13,2,13a02Ec.wav,E,disgust,1.826875,3.963125,2.13625
13EETT059.wav,13,3,13a02Ta.wav,T,sadness,3.963125,5.826875,1.86375
13EETT059.wav,13,4,13a07Tc.wav,T,sadness,5.826875,8.168563,2.341687
13WANF060.wav,13,1,13a04Wc.wav,W,anger,0.0,1.995437,1.995437
13WANF060.wav,13,2,13b01Ab.wav,A,fear,1.995437,4.21875,2.223313
13WANF060.wav,13,3,13b01Nc.wav,N,neutral,4.21875,6.64975,2.431
13WANF060.wav,13,4,13b09Fb.wav,F,happiness,6.64975,9.523563,2.873813
13WNAN061.wav,13,1,13a04Wc.wav,W,anger,0.0,1.995437,1.995437
13WNAN061.wav,13,2,13b02Nb.wav,N,neutral,1.995437,4.781688,2.78625
13WNAN061.wav,13,3,13b09Ab.wav,A,fear,4.781688,7.493438,2.71175
13WNAN061.wav,13,4,13b10Nc.wav,N,neutral,7.493438,9.86125,2.367812
