generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
12AW024.wav,12,1,12a05Ab.wav,A,fear,0.0,3.234125,3.234125
12AW024.wav,12,2,12b02Wa.wav,W,anger,3.234125,6.017875,2.78375
12LWA025.wav,12,1,12a07La.wav,L,boredom,0.0,2.35125,2.35125
12LWA025.wav,12,2,12b02Wd.wav,W,anger,2.35125,5.001125,2.649875
12LWA025.wav,12,3,12b09Ac.wav,A,fear,5.001125,7.473063,2.471938
12WAE026.wav,12,1,12a02Wc.wav,W,anger,0.0,1.465812,1.465812
12WAE026.wav,12,2,12b02Ad.wav,A,fear,1.465812,3.697125,2.231313
12WAE026.wav,12,3,12b02Ea.wav,E,disgust,3.697125,9.264125,5.567
12NWNW027.wav,12,1,12a01Nb.wav,N,neutral,0.0,1.721937,1.721937
12NWNW027.wav,12,2,12a02Wc.wav,W,anger,1.721937,3.18775,1.465812
12NWNW027.wav,12,3,12b02Na.wav,N,neutral,3.18775,6.169812,2.982063
12NWNW027.wav,12,4,12b02Wd.wav,W,anger,6.169812,8.819688,2.649875
12LLW028.wav,12,1,12a05Lb.wav,L,boredom,0.0,3.827688,3.827688
12LLW028.wav,12,2,12a07La.wav,L,boredom,3.827688,6.178937,2.35125
12LLW028.wav,12,3,12b10Wa.wav,W,anger,6.178937,8.72825,2.549313
12ALTA029.wav,12,1,12a07Ac.wav,A,fear,0.0,1.48,1.48
12ALTA029.wav,12,2,12a07La.wav,L,boredom,1.48,3.83125,2.35125
12ALTA029.wav,12,3,12b03Ta.wav,T,sadness,3.83125,9.827562,5.996313
12ALTA029.wav,12,4,12b10Ac.wav,A,fear,9.827562,11.858062,2.0305
12LLAW030.wav,12,1,12a01Lb.wav,L,boredom,0.0,1.886562,1.886562
12LLAW030.wav,12,2,12a07La.wav,L,boredom,1.886562,4.237812,2.35125
12LLAW030.wav,12,3,12b02Ad.wav,A,fear,4.237812,6.469125,2.231313
12LLAW030.wav,12,4,12b02Wb.wav,W,anger,6.469125,9.27325,2.804125
12NTWA031.wav,12,1,12a05Nd.wav,N,neutral,0.0,3.185875,3.185875
12NTWA031.wav,12,2,12b01Ta.wav,T,sadness,3.185875,7.181312,3.995437
12NTWA031.wav,12,3,12b02Wd.wav,W,anger,7.181312,9.831188,2.649875
12NTWA031.wav,12,4,12b10Ac.wav,A,fear,9.831188,11.861688,2.0305
12FLWA032.wav,12,1,12a01Fb.wav,F,happiness,0.0,1.863625,1.863625
12FLWA032.wav,12,2,12a01Lb.wav,L,boredom,1.863625,3.750188,1.886562
12FLWA032.wav,12,3,12a01Wc.wav,W,anger,3.750188,6.109,2.358812
12FLWA032.wav,12,4,12a05Ab.wav,A,fear,6.109,9.343125,3.234125
12NWAW033.wav,12,1,12a01Nb.wav,N,neutral,0.0,1.721937,1.721937
12NWAW033.wav,12,2,12a02Wa.wav,W,anger,1.721937,3.229375,1.507437
12NWAW033.wav,12,3,12b02Ad.wav,A,fear,3.229375,5.460688,2.231313
12NWAW033.wav,12,4,12b10Wa.wav,W,anger,5.460688,8.01,2.549313
12NLAT034.wav,12,1,12a02Nb.wav,N,neutral,0.0,1.731937,1.731937
12NLAT034.wav,12,2,12a07La.wav,L,boredom,1.731937,4.083187,2.35125
12NLAT034.wav,12,3,12b02Ad.wav,A,fear,4.083187,6.3145,2.231313
12NLAT034.wav,12,4,12b09Td.wav,T,sadness,6.3145,11.728375,5.413875
12TW035.wav,12,1,12b03Ta.wav,T,sadness,0.0,5.996313,5.996313
12TW035.wav,12,2,12b09Wc.wav,W,anger,5.996313,8.4345,2.438188
