generated_file,speaker_id,segment_order,source_file,emotion_code,emotion_name,start_sec,end_sec,duration_sec
15LNN015.wav,15,1,15a01La.wav,L,boredom,0.0,1.562625,1.562625
15LNN015.wav,15,2,15a04Nc.wav,N,neutral,1.562625,3.26075,1.698125
15LNN015.wav,15,3,15b01Na.wav,N,neutral,3.26075,5.618,2.35725
15NWAW016.wav,15,1,15a01Nb.wav,N,neutral,0.0,1.62825,1.62825
15NWAW016.wav,15,2,15a04Wa.wav,W,anger,1.62825,3.573625,1.945375
15NWAW016.wav,15,3,15b03Aa.wav,A,fear,3.573625,6.201062,2.627438
15NWAW016.wav,15,4,15b03Wa.wav,W,anger,6.201062,9.564,3.362938
15ELL017.wav,15,1,15a05Eb.wav,E,disgust,0.0,3.993562,3.993562
15ELL017.wav,15,2,15a05Lb.wav,L,boredom,3.993562,7.313625,3.320063
15ELL017.wav,15,3,15b02Lb.wav,L,boredom,7.313625,10.26925,2.955625
15NWW018.wav,15,1,15a05Na.wav,N,neutral,0.0,3.120938,3.120938
15NWW018.wav,15,2,15b03Wa.wav,W,anger,3.120938,6.483875,3.362938
15NWW018.wav,15,3,15b03Wb.wav,W,anger,6.483875,9.5055,3.021625
15WWNN019.wav,15,1,15a04Wa.wav,W,anger,0.0,1.945375,1.945375
15WWNN019.wav,15,2,15a05Wa.wav,W,anger,1.945375,5.043875,3.0985
15WWNN019.wav,15,3,15b02Nd.wav,N,neutral,5.043875,7.834125,2.79025
15WWNN019.wav,15,4,15b09Nb.wav,N,neutral,7.834125,10.2865,2.452375
15WF020.wav,15,1,15a01Wa.wav,W,anger,0.0,1.831312,1.831312
15WF020.wav,15,2,15a07Fa.wav,F,happiness,1.831312,3.7955,1.964187
15FWL021.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FWL021.wav,15,2,15b09Wb.wav,W,anger,1.626625,4.2825,2.655875
15FWL021.wav,15,3,15b10Lc.wav,L,boredom,4.2825,6.750125,2.467625
15FNEL022.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FNEL022.wav,15,2,15a05Na.wav,N,neutral,1.626625,4.747562,3.120938
15FNEL022.wav,15,3,15b01Ec.wav,E,disgust,4.747562,7.7185,2.970937
15FNEL022.wav,15,4,15b01Lb.wav,L,boredom,7.7185,10.045125,2.326625
15ETWN023.wav,15,1,15a07Eb.wav,E,disgust,0.0,2.397125,2.397125
15ETWN023.wav,15,2,15b03Tc.wav,T,sadness,2.397125,7.738187,5.341062
15ETWN023.wav,15,3,15b09Wb.wav,W,anger,7.738187,10.394063,2.655875
15ETWN023.wav,15,4,15b10Nc.wav,N,neutral,10.394063,12.596813,2.20275
15NANA024.wav,15,1,15a02Na.wav,N,neutral,0.0,1.613875,1.613875
15NANA024.wav,15,2,15a04Ac.wav,A,fear,1.613875,3.458063,1.844188
15NANA024.wav,15,3,15b03Nb.wav,N,neutral,3.458063,6.6585,3.200438
15NANA024.wav,15,4,15b10Ac.wav,A,fear,6.6585,8.680563,2.022063
15LNLW025.wav,15,1,15a01La.wav,L,boredom,0.0,1.562625,1.562625
15LNLW025.wav,15,2,15a02Na.wav,N,neutral,1.562625,3.1765,1.613875
15LNLW025.wav,15,3,15b01Lb.wav,L,boredom,3.1765,5.503125,2.326625
15LNLW025.wav,15,4,15b03Wb.wav,W,anger,5.503125,8.52475,3.021625
15FNWN026.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FNWN026.wav,15,2,15a05Na.wav,N,neutral,1.626625,4.747562,3.120938
15FNWN026.wav,15,3,15a05Wa.wav,W,anger,4.747562,7.846063,3.0985
15FNWN026.wav,15,4,15b10Nc.wav,N,neutral,7.846063,10.048813,2.20275
15WAWN027.wav,15,1,15a05Wa.wav,W,anger,0.0,3.0985,3.0985
15WAWN027.wav,15,2,15b03Aa.wav,A,fear,3.0985,5.725938,2.627438
15WAWN027.wav,15,3,15b03Wb.wav,W,anger,5.725938,8.747563,3.021625
15WAWN027.wav,15,4,15b09Nb.wav,N,neutral,8.747563,11.199938,2.452375
15AWTA028.wav,15,1,15a07Ac.wav,A,fear,0.0,1.810875,1.810875
15AWTA028.wav,15,2,15b01Wc.wav,W,anger,1.810875,4.44225,2.631375
15AWTA028.wav,15,3,15b03Tc.wav,T,sadness,4.44225,9.783312,5.341062
15AWTA028.wav,15,4,15b09Ac.wav,A,fear,9.783312,12.202063,2.41875
15AW029.wav,15,1,15a02Ac.wav,A,fear,0.0,1.89275,1.89275
15AW029.wav,15,2,15b03Wa.wav,W,anger,1.89275,5.255688,3.362938
15AFFT030.wav,15,1,15a04Ab.wav,A,fear,0.0,1.829687,1.829687
15AFFT030.wav,15,2,15a05Fb.wav,F,happiness,1.829687,4.525875,2.696188
15AFFT030.wav,15,3,15a07Fa.wav,F,happiness,4.525875,6.490063,1.964187
15AFFT030.wav,15,4,15b09Ta.wav,T,sadness,6.490063,10.505813,4.01575
15NLLA031.wav,15,1,15a07Nc.wav,N,neutral,0.0,1.881188,1.881188
15NLLA031.wav,15,2,15b02Lb.wav,L,boredom,1.881188,4.836812,2.955625
15NLLA031.wav,15,3,15b03Lc.wav,L,boredom,4.836812,8.503187,3.666375
15NLLA031.wav,15,4,15b10Ac.wav,A,fear,8.503187,10.52525,2.022063
15ALFL032.wav,15,1,15a02Ac.wav,A,fear,0.0,1.89275,1.89275
15ALFL032.wav,15,2,15a05Lb.wav,L,boredom,1.89275,5.212813,3.320063
15ALFL032.wav,15,3,15a07Fa.wav,F,happiness,5.212813,7.177,1.964187
15ALFL032.wav,15,4,15a07Ld.wav,L,boredom,7.177,8.978813,1.801813
15FFWW033.wav,15,1,15a04Fd.wav,F,happiness,0.0,1.791187,1.791187
15FFWW033.wav,15,2,15a05Fb.wav,F,happiness,1.791187,4.487375,2.696188
15FFWW033.wav,15,3,15b01Wc.wav,W,anger,4.487375,7.11875,2.631375
15FFWW033.wav,15,4,15b10Wa.wav,W,anger,7.11875,9.7525,2.63375
15FWNF034.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FWNF034.wav,15,2,15a01Wa.wav,W,anger,1.626625,3.457937,1.831312
15FWNF034.wav,15,3,15a02Na.wav,N,neutral,3.457937,5.071813,1.613875
15FWNF034.wav,15,4,15b09Fa.wav,F,happiness,5.071813,7.52275,2.450938
15LEAL035.wav,15,1,15a01La.wav,L,boredom,0.0,1.562625,1.562625
15LEAL035.wav,15,2,15a02Ea.wav,E,disgust,1.562625,4.012437,2.449813
15LEAL035.wav,15,3,15b02Aa.wav,A,fear,4.012437,6.978,2.965562
15LEAL035.wav,15,4,15b02Lb.wav,L,boredom,6.978,9.933625,2.955625
15FNEL036.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FNEL036.wav,15,2,15a04Nc.wav,N,neutral,1.626625,3.32475,1.698125
15FNEL036.wav,15,3,15b01Ec.wav,E,disgust,3.32475,6.295687,2.970937
15FNEL036.wav,15,4,15b01Lb.wav,L,boredom,6.295687,8.622312,2.326625
15FW037.wav,15,1,15a07Fb.wav,F,happiness,0.0,1.93525,1.93525
15FW037.wav,15,2,15b03Wb.wav,W,anger,1.93525,4.956875,3.021625
15AWTN038.wav,15,1,15a02Ac.wav,A,fear,0.0,1.89275,1.89275
15AWTN038.wav,15,2,15a04Wa.wav,W,anger,1.89275,3.838125,1.945375
15AWTN038.wav,15,3,15b02Tc.wav,T,sadness,3.838125,7.730125,3.892
15AWTN038.wav,15,4,15b10Nc.wav,N,neutral,7.730125,9.932875,2.20275
15NFWN039.wav,15,1,15a01Nb.wav,N,neutral,0.0,1.62825,1.62825
15NFWN039.wav,15,2,15a07Fb.wav,F,happiness,1.62825,3.5635,1.93525
15NFWN039.wav,15,3,15b01Wc.wav,W,anger,3.5635,6.194875,2.631375
15NFWN039.wav,15,4,15b10Nc.wav,N,neutral,6.194875,8.397625,2.20275
15WTF040.wav,15,1,15b01Wc.wav,W,anger,0.0,2.631375,2.631375
15WTF040.wav,15,2,15b02Tc.wav,T,sadness,2.631375,6.523375,3.892
15WTF040.wav,15,3,15b09Fa.wav,F,happiness,6.523375,8.974312,2.450938
15ALWW041.wav,15,1,15a04Ab.wav,A,fear,0.0,1.829687,1.829687
15ALWW041.wav,15,2,15a05Lb.wav,L,boredom,1.829687,5.14975,3.320063
15ALWW041.wav,15,3,15b01Wc.wav,W,anger,5.14975,7.781125,2.631375
15ALWW041.wav,15,4,15b02Wa.wav,W,anger,7.781125,10.546187,2.765062
15AFAL042.wav,15,1,15a04Ab.wav,A,fear,0.0,1.829687,1.829687
15AFAL042.wav,15,2,15a04Fd.wav,F,happiness,1.829687,3.620875,1.791187
15AFAL042.wav,15,3,15b03Aa.wav,A,fear,3.620875,6.248312,2.627438
15AFAL042.wav,15,4,15b10Lc.wav,L,boredom,6.248312,8.715937,2.467625
15WAN043.wav,15,1,15b01Wc.wav,W,anger,0.0,2.631375,2.631375
15WAN043.wav,15,2,15b02Aa.wav,A,fear,2.631375,5.596937,2.965562
15WAN043.wav,15,3,15b10Nc.wav,N,neutral,5.596937,7.799687,2.20275
15WWNL044.wav,15,1,15a04Wa.wav,W,anger,0.0,1.945375,1.945375
15WWNL044.wav,15,2,15b01Wc.wav,W,anger,1.945375,4.57675,2.631375
15WWNL044.wav,15,3,15b03Nb.wav,N,neutral,4.57675,7.777188,3.200438
15WWNL044.wav,15,4,15b09La.wav,L,boredom,7.777188,10.994938,3.21775
15TWFN045.wav,15,1,15a02Ta.wav,T,sadness,0.0,2.266688,2.266688
15TWFN045.wav,15,2,15a02Wd.wav,W,anger,2.266688,4.087375,1.820688
15TWFN045.wav,15,3,15a07Fb.wav,F,happiness,4.087375,6.022625,1.93525
15TWFN045.wav,15,4,15a07Nc.wav,N,neutral,6.022625,7.903812,1.881188
15LLEW046.wav,15,1,15a01La.wav,L,boredom,0.0,1.562625,1.562625
15LLEW046.wav,15,2,15a05Lb.wav,L,boredom,1.562625,4.882688,3.320063
15LLEW046.wav,15,3,15a07Eb.wav,E,disgust,4.882688,7.279813,2.397125
15LLEW046.wav,15,4,15b10Wa.wav,W,anger,7.279813,9.913563,2.63375
15FFFE047.wav,15,1,15a01Fb.wav,F,happiness,0.0,1.626625,1.626625
15FFFE047.wav,15,2,15a05Fb.wav,F,happiness,1.626625,4.322813,2.696188
15FFFE047.wav,15,3,15a07Fa.wav,F,happiness,4.322813,6.287,1.964187
15FFFE047.wav,15,4,15b01Ec.wav,E,disgust,6.287,9.257938,2.970937
15AFNN048.wav,15,1,15a04Ab.wav,A,fear,0.0,1.829687,1.829687
15AFNN048.wav,15,2,15a04Fd.wav,F,happiness,1.829687,3.620875,1.791187
15AFNN048.wav,15,3,15b03Nb.wav,N,neutral,3.620875,6.821312,3.200438
15AFNN048.wav,15,4,15b10Nb.wav,N,neutral,6.821312,9.034562,2.21325
15LNL049.wav,15,1,15a02La.wav,L,boredom,0.0,1.696875,1.696875
15LNL049.wav,15,2,15b01Na.wav,N,neutral,1.696875,4.054125,2.35725
15LNL049.wav,15,3,15b09La.wav,L,boredom,4.054125,7.271875,3.21775
15NNWN050.wav,15,1,15a01Nb.wav,N,neutral,0.0,1.62825,1.62825
15NNWN050.wav,15,2,15a04Nc.wav,N,neutral,1.62825,3.326375,1.698125
15NNWN050.wav,15,3,15b01Wc.wav,W,anger,3.326375,5.95775,2.631375
15NNWN050.wav,15,4,15b02Nd.wav,N,neutral,5.95775,8.748,2.79025
15AWN051.wav,15,1,15b03Aa.wav,A,fear,0.0,2.627438,2.627438
15AWN051.wav,15,2,15b03Wb.wav,W,anger,2.627438,5.649062,3.021625
15AWN051.wav,15,3,15b10Nc.wav,N,neutral,5.649062,7.851812,2.20275
15NWWN052.wav,15,1,15a01Nb.wav,N,neutral,0.0,1.62825,1.62825
15NWWN052.wav,15,2,15a02Wd.wav,W,anger,1.62825,3.448937,1.820688
15NWWN052.wav,15,3,15a04Wa.wav,W,anger,3.448937,5.394312,1.945375
15NWWN052.wav,15,4,15b02Nd.wav,N,neutral,5.394312,8.184563,2.79025
15LNLN053.wav,15,1,15a02La.wav,L,boredom,0.0,1.696875,1.696875
15LNLN053.wav,15,2,15a05Na.wav,N,neutral,1.696875,4.817813,3.120938
15LNLN053.wav,15,3,15a07Ld.wav,L,boredom,4.817813,6.619625,1.801813
15LNLN053.wav,15,4,15b01Na.wav,N,neutral,6.619625,8.976875,2.35725
15WTNN054.wav,15,1,15a01Wa.wav,W,anger,0.0,1.831312,1.831312
15WTNN054.wav,15,2,15a02Ta.wav,T,sadness,1.831312,4.098,2.266688
15WTNN054.wav,15,3,15b01Na.wav,N,neutral,4.098,6.45525,2.35725
15WTNN054.wav,15,4,15b10Nc.wav,N,neutral,6.45525,8.658,2.20275
15LWTE055.wav,15,1,15a01La.wav,L,boredom,0.0,1.562625,1.562625
15LWTE055.wav,15,2,15a01Wa.wav,W,anger,1.562625,3.393937,1.831312
15LWTE055.wav,15,3,15a02Ta.wav,T,sadness,3.393937,5.660625,2.266688
15LWTE055.wav,15,4,15a05Eb.wav,E,disgust,5.660625,9.654187,3.993562
15NNTL056.wav,15,1,15a04Nc.wav,N,neutral,0.0,1.698125,1.698125
15NNTL056.wav,15,2,15a07Nc.wav,N,neutral,1.698125,3.579313,1.881188
15NNTL056.wav,15,3,15b02Tc.wav,T,sadness,3.579313,7.471312,3.892
15NNTL056.wav,15,4,15b03Lc.wav,L,boredom,7.471312,11.137688,3.666375
